anyo,fecha_exportacion,evaluacion,alumno,ensenanza,curso,contenido,bloque_contenido,nota_numerica,tipo_nota,observacion,capacidades_inf,medidas_inf,borrar,sobreescribir
2021,19/10/2023 16:17:54,02,e5648f0f51b6e5808a5fa11c3bb93d31f9faaf9edec90b86b2072ec1984e7e54,5,2712314936,0485, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,02,e5648f0f51b6e5808a5fa11c3bb93d31f9faaf9edec90b86b2072ec1984e7e54,5,2712314936,0487, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,02,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2712314936,0373, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2712314936,CV0003, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2712314936,0617, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2712314936,0483, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2712314936,0484, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2712314936,0487, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,bf20299e77653eccabffe464b720c3e298a8490fae8e9d7693757ff504e6383b,5,2712314936,0373, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,bf20299e77653eccabffe464b720c3e298a8490fae8e9d7693757ff504e6383b,5,2712314936,CV0003, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,02,bf20299e77653eccabffe464b720c3e298a8490fae8e9d7693757ff504e6383b,5,2712314936,0617, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,02,bf20299e77653eccabffe464b720c3e298a8490fae8e9d7693757ff504e6383b,5,2712314936,0483, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,bf20299e77653eccabffe464b720c3e298a8490fae8e9d7693757ff504e6383b,5,2712314936,0484, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,02,bf20299e77653eccabffe464b720c3e298a8490fae8e9d7693757ff504e6383b,5,2712314936,0485, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,bf20299e77653eccabffe464b720c3e298a8490fae8e9d7693757ff504e6383b,5,2712314936,0487, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,1630cf1ce24b4dacac102e58c676f1113cb92d31fab2eede0480113669fcc9e3,5,2712314936,0373, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,1630cf1ce24b4dacac102e58c676f1113cb92d31fab2eede0480113669fcc9e3,5,2712314936,0483, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,02,1630cf1ce24b4dacac102e58c676f1113cb92d31fab2eede0480113669fcc9e3,5,2712314936,0484, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,02,1630cf1ce24b4dacac102e58c676f1113cb92d31fab2eede0480113669fcc9e3,5,2712314936,0485, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,EX,a1799bdfa63f3308a6f3a47abd811b13ba82f5f1897a695bd8d21b5553f6cf18,5,2712314936,0373, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,a1799bdfa63f3308a6f3a47abd811b13ba82f5f1897a695bd8d21b5553f6cf18,5,2712314936,0484, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,a1799bdfa63f3308a6f3a47abd811b13ba82f5f1897a695bd8d21b5553f6cf18,5,2712314936,0485, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,a1799bdfa63f3308a6f3a47abd811b13ba82f5f1897a695bd8d21b5553f6cf18,5,2712314936,0487, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,5b9e441c4b932eedbbaaa59c8be6b6d9882b9db05901a2d2583c25382dc07282,5,2712314936,0485, ,5,146988215, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,EX,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0373, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,CV0003, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,EX,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0617, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0483, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0484, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0485, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,EX,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0487, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0373, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,CV0003, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,EX,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0617, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0483, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0484, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0485, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,EX,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0487, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,123109517ddf13fc4c692fc3304df4157d6193a2e7fbfd3c298564034a5b4d29,5,2712314936,0487, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,EX,123109517ddf13fc4c692fc3304df4157d6193a2e7fbfd3c298564034a5b4d29,5,2712314936,0485, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,EX,205ec0418243fbcc046da1c9a73f44d2d9dfb2aa21790b65dfa36b2b7525bbde,5,2712314936,0485, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,EX,05e2ec03e7ac70e41168dc22fedbd1a519c6d9cbf0c6d3ef4a2307a4aa6c6912,5,2712314936,0485, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,5f94267438055fa8e27fc04f382104e68e191180ba9f76c929dd51b6143d948a,5,2712314936,0373, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,5f94267438055fa8e27fc04f382104e68e191180ba9f76c929dd51b6143d948a,5,2712314936,0617, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,5f94267438055fa8e27fc04f382104e68e191180ba9f76c929dd51b6143d948a,5,2712314936,0487, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,5213f05046bfde9dad9e258c5d5d1d4f28e0166f4d34cbf1e6346289ce767d06,5,2712314936,0485, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,EX,31139723a444c27fd04afe63d52980d65328168494e345006e5572110b4031ec,5,2712314936,0484, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,EX,31139723a444c27fd04afe63d52980d65328168494e345006e5572110b4031ec,5,2712314936,0483, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,89685f2ee118a17d9563524ae5b1500424af791c0eab4b8ec0fbd1a706ac73c1,5,2712314936,0487, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,89685f2ee118a17d9563524ae5b1500424af791c0eab4b8ec0fbd1a706ac73c1,5,2712314936,0484, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,EX,89685f2ee118a17d9563524ae5b1500424af791c0eab4b8ec0fbd1a706ac73c1,5,2712314936,0485, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,901a41739d0d2d865f83c032702c90c0ae3deed898a567ad0a9b7680ef477378,5,2712314936,0485, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,EX,7cab8bf8466e6bd89e67609d55b62e73ba46be762a56b06fc0d85400318880d9,5,2712314936,0373, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,7cab8bf8466e6bd89e67609d55b62e73ba46be762a56b06fc0d85400318880d9,5,2712314936,CV0003, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,7cab8bf8466e6bd89e67609d55b62e73ba46be762a56b06fc0d85400318880d9,5,2712314936,0617, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,7cab8bf8466e6bd89e67609d55b62e73ba46be762a56b06fc0d85400318880d9,5,2712314936,0483, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,7cab8bf8466e6bd89e67609d55b62e73ba46be762a56b06fc0d85400318880d9,5,2712314936,0484, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,7cab8bf8466e6bd89e67609d55b62e73ba46be762a56b06fc0d85400318880d9,5,2712314936,0487, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,0801542ead5415c942e00b8f1daadf91d83897f5a627ae5697adbd182aaed9b6,5,2712314936,0487, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,0801542ead5415c942e00b8f1daadf91d83897f5a627ae5697adbd182aaed9b6,5,2712314936,0483, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,0801542ead5415c942e00b8f1daadf91d83897f5a627ae5697adbd182aaed9b6,5,2712314936,0485, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,1ac824fab05e202835ce18b64e548e575534adae518f37f2cb4d6420219464d9,5,2712314936,0485, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,1ac824fab05e202835ce18b64e548e575534adae518f37f2cb4d6420219464d9,5,2712314936,0483, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,1ac824fab05e202835ce18b64e548e575534adae518f37f2cb4d6420219464d9,5,2712314936,0484, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,4984773d1fdf322e8245eec898a2e999d0735031923dbad5505dc692506232cc,5,2712314936,0373, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,4984773d1fdf322e8245eec898a2e999d0735031923dbad5505dc692506232cc,5,2712314936,CV0003, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,EX,4984773d1fdf322e8245eec898a2e999d0735031923dbad5505dc692506232cc,5,2712314936,0617, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,4984773d1fdf322e8245eec898a2e999d0735031923dbad5505dc692506232cc,5,2712314936,0483, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,4984773d1fdf322e8245eec898a2e999d0735031923dbad5505dc692506232cc,5,2712314936,0484, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,4984773d1fdf322e8245eec898a2e999d0735031923dbad5505dc692506232cc,5,2712314936,0485, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,4984773d1fdf322e8245eec898a2e999d0735031923dbad5505dc692506232cc,5,2712314936,0487, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,f847ed879b270bfd221a443d3701066163f11a0142883c2cab9c5b8f2fd6880c,5,2712314936,0373, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,276c5cea84acbc24882dcf2b038bcce8b10d7103a70f74935798ac6b964839b8,5,2712314936,0485, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,52897d1421229ca39fdfc095b06296bb56709f2888925d9dabdcad3e2d32f7bd,5,2712314936,0484, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,EX,b7c93cc0027608828f1a511608e1ebe81ba86ba429d3999f24b1f69161e84427,5,2712314936,CV0003, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,EX,e5648f0f51b6e5808a5fa11c3bb93d31f9faaf9edec90b86b2072ec1984e7e54,5,2712314936,0485, ,5,146988215, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,EX,479df5a6285685b81a4a125be53840f640285232b80185ec653637b8b50da26e,5,2712314936,0617, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,FI,c2cb53ae013e6bacd76d72297568fe8cdad45acaa0097820b9ef864e89d13b3c,5,2712314936,0373, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,c2cb53ae013e6bacd76d72297568fe8cdad45acaa0097820b9ef864e89d13b3c,5,2712314936,0483, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,c2cb53ae013e6bacd76d72297568fe8cdad45acaa0097820b9ef864e89d13b3c,5,2712314936,0484, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,c2cb53ae013e6bacd76d72297568fe8cdad45acaa0097820b9ef864e89d13b3c,5,2712314936,0485, ,8,146988244, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,FI,c2cb53ae013e6bacd76d72297568fe8cdad45acaa0097820b9ef864e89d13b3c,5,2712314936,0487, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2712314936,0373, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2712314936,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2712314936,0617, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2712314936,0483, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2712314936,0484, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2712314936,0485, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,07b3c73e2701c94b39c4b7b2198ef8b9e765b24dccc6d859a1cc8cb89bb3691d,5,2712314936,0487, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,8d0cde91dcfbef75ef98bedb4542fba11acb0a2917b538186baceba7a1e946c7,5,2712314936,0487, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,8d0cde91dcfbef75ef98bedb4542fba11acb0a2917b538186baceba7a1e946c7,5,2712314936,0485, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,6142c31f81eeaa01c9be4a4dc848ef4e5f4c7784d81f97a533f3f229f09271a2,5,2712314936,0373, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,6142c31f81eeaa01c9be4a4dc848ef4e5f4c7784d81f97a533f3f229f09271a2,5,2712314936,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,6142c31f81eeaa01c9be4a4dc848ef4e5f4c7784d81f97a533f3f229f09271a2,5,2712314936,0484, ,5,146988215, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,FI,6142c31f81eeaa01c9be4a4dc848ef4e5f4c7784d81f97a533f3f229f09271a2,5,2712314936,0485, ,3,146988241, , , ,N,N
2021,19/10/2023 16:17:54,FI,a1799bdfa63f3308a6f3a47abd811b13ba82f5f1897a695bd8d21b5553f6cf18,5,2712314936,0373, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,FI,a1799bdfa63f3308a6f3a47abd811b13ba82f5f1897a695bd8d21b5553f6cf18,5,2712314936,0483, ,5,146988215, , , ,N,N
2021,19/10/2023 16:17:54,FI,a1799bdfa63f3308a6f3a47abd811b13ba82f5f1897a695bd8d21b5553f6cf18,5,2712314936,0484, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,FI,a1799bdfa63f3308a6f3a47abd811b13ba82f5f1897a695bd8d21b5553f6cf18,5,2712314936,0485, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,FI,a1799bdfa63f3308a6f3a47abd811b13ba82f5f1897a695bd8d21b5553f6cf18,5,2712314936,0487, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,FI,04657a6aa03c5bcf8910d28133e24399256b8e3ad35232524e6af4e9c662a3f2,5,2712314936,0373, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,04657a6aa03c5bcf8910d28133e24399256b8e3ad35232524e6af4e9c662a3f2,5,2712314936,CV0003, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,04657a6aa03c5bcf8910d28133e24399256b8e3ad35232524e6af4e9c662a3f2,5,2712314936,0483, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,04657a6aa03c5bcf8910d28133e24399256b8e3ad35232524e6af4e9c662a3f2,5,2712314936,0484, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,04657a6aa03c5bcf8910d28133e24399256b8e3ad35232524e6af4e9c662a3f2,5,2712314936,0485, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,04657a6aa03c5bcf8910d28133e24399256b8e3ad35232524e6af4e9c662a3f2,5,2712314936,0487, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,3fbf2cca60981f546f21238fc8c3c673f84ee325b6bda2f20f4c54bb6076aeb1,5,2712314936,0485, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,5b9e441c4b932eedbbaaa59c8be6b6d9882b9db05901a2d2583c25382dc07282,5,2712314936,0373, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,5b9e441c4b932eedbbaaa59c8be6b6d9882b9db05901a2d2583c25382dc07282,5,2712314936,0483, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,5b9e441c4b932eedbbaaa59c8be6b6d9882b9db05901a2d2583c25382dc07282,5,2712314936,0484, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,5b9e441c4b932eedbbaaa59c8be6b6d9882b9db05901a2d2583c25382dc07282,5,2712314936,0485, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,FI,5b9e441c4b932eedbbaaa59c8be6b6d9882b9db05901a2d2583c25382dc07282,5,2712314936,0487, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0373, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,FI,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,CV0003, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,FI,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0617, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,FI,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0483, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,FI,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0484, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,FI,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0485, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,FI,3fb8e5bd4cde2fe7f7199638987058206cfe92cb9ace0b054cb8f6d0a401a445,5,2712314936,0487, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,FI,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0373, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,FI,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,CV0003, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,FI,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0617, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,FI,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0483, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,FI,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0484, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,FI,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0485, ,0,146988218, ,No hay datos guardados,No hay datos guardados,N,N
2021,19/10/2023 16:17:54,FI,95940aecfcb9985f1bd1c9d658551ac03ec74d51e699097e00120f9a2ae9fbb5,5,2712314936,0487, ,0,146988218, , , ,N,N
2021,19/10/2023 16:17:54,FI,1df97f735a1ee9e6948931cc2e76fe4c34e86677cf46a77740743dea905c5cd7,5,2712314936,0485, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,1df97f735a1ee9e6948931cc2e76fe4c34e86677cf46a77740743dea905c5cd7,5,2712314936,0483, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,8c80bf453688de30847589009f395b61dd37eeeb233952e5c4643d752935590b,5,2712314936,0483, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,123109517ddf13fc4c692fc3304df4157d6193a2e7fbfd3c298564034a5b4d29,5,2712314936,0373, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,123109517ddf13fc4c692fc3304df4157d6193a2e7fbfd3c298564034a5b4d29,5,2712314936,0483, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,123109517ddf13fc4c692fc3304df4157d6193a2e7fbfd3c298564034a5b4d29,5,2712314936,0484, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,123109517ddf13fc4c692fc3304df4157d6193a2e7fbfd3c298564034a5b4d29,5,2712314936,0485, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,FI,123109517ddf13fc4c692fc3304df4157d6193a2e7fbfd3c298564034a5b4d29,5,2712314936,0487, ,4,146988242, , , ,N,N
2021,19/10/2023 16:17:54,FI,205ec0418243fbcc046da1c9a73f44d2d9dfb2aa21790b65dfa36b2b7525bbde,5,2712314936,0373, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,205ec0418243fbcc046da1c9a73f44d2d9dfb2aa21790b65dfa36b2b7525bbde,5,2712314936,CV0003, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,205ec0418243fbcc046da1c9a73f44d2d9dfb2aa21790b65dfa36b2b7525bbde,5,2712314936,0617, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,205ec0418243fbcc046da1c9a73f44d2d9dfb2aa21790b65dfa36b2b7525bbde,5,2712314936,0483, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,205ec0418243fbcc046da1c9a73f44d2d9dfb2aa21790b65dfa36b2b7525bbde,5,2712314936,0484, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,205ec0418243fbcc046da1c9a73f44d2d9dfb2aa21790b65dfa36b2b7525bbde,5,2712314936,0485, ,1,146988239, , , ,N,N
2021,19/10/2023 16:17:54,FI,205ec0418243fbcc046da1c9a73f44d2d9dfb2aa21790b65dfa36b2b7525bbde,5,2712314936,0487, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2712314936,0373, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2712314936,CV0003, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2712314936,0617, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2712314936,0483, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2712314936,0484, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2712314936,0485, ,6,146988243, , , ,N,N
2021,19/10/2023 16:17:54,FI,cfa0a4506cdf1be5f0e956e15d23ba842fe4b168d4cfaa288be3602b6348cad7,5,2712314936,0487, ,7,360492991, , , ,N,N
2021,19/10/2023 16:17:54,FI,05e2ec03e7ac70e41168dc22fedbd1a519c6d9cbf0c6d3ef4a2307a4aa6c6912,5,2712314936,0485, ,2,146988240, , , ,N,N
2021,19/10/2023 16:17:54,FI,5dc884eb645d6cc49b19a742435ceabed7282dcb7f2f1e5371a4b5f9fb6a4269,5,2712314936,0373, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,5dc884eb645d6cc49b19a742435ceabed7282dcb7f2f1e5371a4b5f9fb6a4269,5,2712314936,CV0003, ,9,146988217, , , ,N,N
2021,19/10/2023 16:17:54,FI,5dc884eb645d6cc49b19a742435ceabed7282dcb7f2f1e5371a4b5f9fb6a4269,5,2712314936,0483, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,5dc884eb645d6cc49b19a742435ceabed7282dcb7f2f1e5371a4b5f9fb6a4269,5,2712314936,0484, ,8,146988244, , , ,N,N
2021,19/10/2023 16:17:54,FI,5dc884eb645d6cc49b19a742435ceabed7282dcb7f2f1e5371a4b5f9fb6a4269,5,2712314936,0485, ,2,146988240, , , ,N,N
